budget,revenue,runtime,vote_average,vote_count,release_date,popularity,id
40000000,62771059,99,5.4,209,4/5/2007,9.825841,1683
0,0,111,6,44,4/4/2007,7.078447,10107
150000000,169332978,95,6.7,787,3/23/2007,10.529576,1267
0,0,100,6.4,12,9/22/2006,1.078379,16018
0,0,99,5.9,63,2/8/1978,9.461686,22311
18000000,1196307,115,6.4,147,9/13/2006,5.034585,13249
0,0,69,8,3,7/21/1933,0.561833,175027
50000000,32017803,107,7,1210,4/5/2007,12.715571,1272
0,0,80,6.2,5,9/28/1934,0.380048,23024
11000000,0,104,6.3,44,9/10/2006,2.331416,1590
0,0,100,5.8,73,11/23/2005,4.057695,32390
25000000,11772461,116,6.4,60,10/14/2006,4.78586,9903
0,0,106,6.3,8,8/16/1950,4.665032,28433
0,0,176,7.1,12,5/24/1995,1.605995,22549
19610000,0,102,6.4,44,10/15/2005,10.77037,10798
0,0,103,7.4,28,12/25/1974,1.96765,47848
0,0,103,7.3,10,11/8/1997,1.186608,102227
315000,0,26,7.2,364,12/18/1966,6.353239,13377
0,0,95,6.6,40,1/7/2006,11.02494,14945
50000000,9448082,114,6.6,100,11/8/2006,5.91265,11515
60795000,73090611,109,5.4,242,4/12/2007,9.925255,7183
20000000,117760134,105,6.6,1038,4/12/2007,18.006896,8271
45000000,30822861,99,5.4,173,1/11/2007,11.101549,1534
0,0,86,6.5,35,4/13/2007,2.813335,13158
0,0,112,6.8,5,4/25/1947,0.397268,118536
0,0,114,6.8,34,3/18/1978,2.352594,23397
0,0,95,7.2,42,3/29/1970,7.530264,35838
0,89417,82,6.1,7,1/1/2006,1.610123,20405
15500000,1237615,93,5.5,16,9/12/2005,6.300001,18777
26000000,0,95,4.5,46,4/13/2007,3.215155,16392
0,0,140,7.2,10,5/18/2006,0.945871,17422
0,0,101,6,6,2/26/1969,0.485044,63951
0,0,98,6.4,20,1/1/1973,7.051042,32627
0,0,140,7.3,433,2/8/2007,11.710507,1407
0,0,82,7.2,5,4/22/1973,0.20497,81309
0,0,102,6.6,31,9/12/2006,13.534117,15534
0,0,108,6.6,26,10/6/1991,1.857722,30694
25000000,5549200,96,5.5,152,4/5/2006,5.615957,1441
0,91354215,113,7.1,908,4/20/2007,10.113628,6145
0,0,86,6.5,130,12/1/2006,11.802069,9843
0,0,127,7.4,7,8/31/2006,0.882777,54659
0,0,103,4.2,5,3/1/1947,0.553727,48994
0,0,95,5.9,26,1/1/1990,11.366852,18767
19000000,35300645,80,6,406,4/20/2007,7.712309,10294
0,0,69,4.7,11,1/1/1959,1.301056,32623
0,0,105,7.1,67,4/14/1993,5.865702,1987
10000000,17500000,97,5.8,163,4/16/2007,9.351276,13067
0,0,100,6,20,5/5/2006,1.873214,10111
0,0,65,5.9,8,2/3/1941,1.209468,30307
25000000,229736344,90,6.1,682,3/22/2007,10.19853,1268
0,5965,68,0,0,3/11/2005,0.003305,185158
0,0,83,6.9,17,8/27/2004,3.311706,21810
30000000,26810113,102,6,148,4/27/2007,6.097503,9785
0,0,108,4.1,29,4/27/2007,7.364206,13280
0,8642858,113,5.8,219,4/27/2007,12.256231,14636
258000000,890871626,139,5.9,3687,5/1/2007,27.614265,559
0,5761917,124,5.4,83,5/1/2007,5.731132,1950
0,0,100,5.4,15,11/29/2002,1.991539,13352
0,0,109,6.8,13,8/16/1950,7.437611,28304
0,0,100,7.9,18,1/1/1977,1.554186,20553
0,0,103,4.6,5,4/28/2006,1.649473,24397
0,0,127,6.2,13,6/2/2006,1.51898,20525
0,0,89,7.8,20,9/11/2006,2.814765,13894
0,0,105,6.3,3,5/23/2002,0.565893,38907
0,0,124,0,0,11/17/2006,0.004998,18549
22000000,68000000,115,6.5,278,7/29/2006,9.409701,37933
0,0,94,7.1,20,10/10/1949,5.44131,20025
1100000,0,85,5.7,87,5/13/1988,6.595038,14240
0,0,97,5.1,22,4/13/2007,2.187418,13574
0,0,101,4.8,21,12/1/2006,1.724012,13569
8000000,2019009,124,6.1,17,10/25/2005,0.860734,49081
0,0,96,5.5,10,1/1/2006,3.662818,17439
0,3091922,90,5,64,12/1/2006,5.976385,13171
0,0,88,6.4,6,5/14/2004,1.345288,16447
0,944915,90,7.7,416,10/1/2006,7.128022,4977
0,0,96,6.7,14,8/16/2006,2.228211,15008
0,0,95,5,12,12/11/1935,1.094282,31866
0,0,92,6.1,7,11/21/1951,3.183964,46875
0,0,105,7.1,18,8/31/2006,1.851507,27904
0,1128345,105,6.3,62,5/20/2006,11.054764,11705
0,849915,86,7,22,3/1/1985,2.03644,19947
0,0,105,6.6,7,5/16/2003,0.336821,43969
4200000,38862717,132,6.2,170,1/1/2006,7.42908,2269
2380000,8176544,101,7.4,370,9/12/2006,2.514638,11798
0,0,110,6.9,14,5/15/2004,1.294122,28772
0,0,110,6.9,54,9/11/2006,6.157162,1919
30000000,219076518,129,6.2,1255,6/1/2007,9.058516,4964
50000000,90450008,117,6.5,738,7/13/2007,7.768045,2976
0,0,90,5.5,16,5/23/2006,0.610932,8421
0,0,100,6.6,8,11/10/1981,0.368264,41380
15000000,64238440,100,6.5,1225,4/26/2007,12.884191,1562
20000000,0,113,5.6,130,5/11/2007,7.281643,13159
12,0,90,4.5,42,5/11/2007,7.472887,14547
0,0,108,7,66,8/17/1984,7.068829,11205
0,0,86,6.8,15,4/26/2006,0.870182,36676
0,0,83,7.2,11,10/22/1932,1.108833,38077
0,0,131,5.2,45,5/23/2006,3.636449,10004
0,0,170,8,7,9/24/1965,0.643658,43618
0,0,88,5.9,20,2/17/1949,1.580085,43397
0,0,87,2.4,7,4/20/2006,0.583192,25395
160000000,798958165,93,6,2355,5/17/2007,14.072479,810
160000,20710513,85,7.4,457,3/23/2007,10.357064,5723
300000000,961000000,169,6.9,4627,5/19/2007,31.363664,285
4000000,8059140,102,6,167,5/19/2006,5.911303,12526
20000000,41637263,120,6.8,543,6/1/2007,7.423812,3432
0,0,97,4.7,61,4/28/2007,4.482739,1872
9000000,2955039,97,6,17,6/1/2007,2.961621,15568
0,0,92,5.8,123,10/9/2006,12.49401,14208
0,0,106,6,173,12/5/2004,6.992152,14207
0,0,118,6.7,19,9/11/2006,5.052905,24200
50000,0,70,5.5,15,4/27/1951,1.199625,50153
0,0,76,5.5,22,1/20/2007,2.168812,18902
0,4354510,105,7.1,126,12/7/2006,4.369975,5488
0,8685526,94,6.7,55,7/27/2006,4.154861,15860
0,0,87,6.7,77,7/15/2007,5.327507,8748
30000000,16930884,108,5.7,323,2/14/2007,8.552967,3489
0,0,137,7.6,45,10/28/1959,2.763792,55823
0,1675484,90,5,82,5/17/2006,4.148276,10063
0,0,94,6,5,5/25/2006,0.278551,13979
0,2294291,102,6.8,369,9/10/2006,10.158533,12225
85000000,311312624,122,6.5,2040,6/7/2007,12.16276,298
0,0,77,6.1,147,7/19/2006,4.692506,10832
0,0,91,6.5,10,8/30/2006,0.446475,36143
2000000,300000,90,6.7,21,6/29/2006,1.372493,14064
0,0,94,5.9,83,2/1/2006,3.620977,13742
0,0,101,6.6,27,10/7/1999,3.767086,2241
0,0,102,6.1,28,12/12/1992,1.838219,39465
0,0,103,6.5,30,12/9/1995,2.672437,12561
0,0,103,6.2,28,12/14/1991,1.541436,36679
0,0,69,6.7,15,12/24/1943,0.872846,40765
0,0,91,5,5,12/18/1944,0.661871,30574
0,0,122,6.8,12,10/20/2001,1.416314,37959
1000000,10018,78,6.2,20,4/28/2006,2.392367,18206
10200000,35619521,93,5.6,464,6/8/2007,8.916747,1691
0,0,94,7.2,25,1/19/1940,1.996129,29617
0,486021,85,6.3,126,5/21/2007,6.198003,1990
0,0,104,8.5,4,10/31/1980,1.650688,170261
0,0,94,4.3,33,12/21/1978,1.986584,22049
85000000,149044513,85,5.9,616,6/8/2007,11.526339,9408
130000000,289047763,92,5.4,2648,6/13/2007,12.924254,1979
0,0,99,5.8,146,6/15/2007,5.172308,14043
8000000,426224,91,6.6,137,9/7/2006,5.284805,10288
0,0,84,5,1,12/7/2005,0.038843,74055
0,0,74,6.4,6,11/9/2006,0.247659,45664
25000000,25037897,113,6.7,1359,5/21/2007,13.412137,1991
16000,1000000,66,3.5,17,6/25/1953,0.892476,43353
10000000,7177143,126,6.9,339,9/9/2006,9.604564,9952
0,0,88,6.4,8,1/19/1940,0.73103,60400
0,0,83,7.5,2,3/8/1935,0.567427,32004
0,0,96,5.6,27,2/6/2005,7.11869,17035
2000000,265198,87,6,19,4/28/2006,4.681832,17320
0,29326868,85,6,131,3/29/2006,7.696023,21427
0,0,104,6.7,17,3/31/1939,2.53549,17660
0,0,92,5.5,34,9/11/2005,2.286543,9724
1400000,0,112,7,31,6/23/2006,7.505997,1294
0,0,101,5.6,8,1/23/2004,1.580642,33294
0,0,0,7.5,4,5/13/2005,1.359507,57425
0,0,148,6.6,34,1/29/1967,12.061386,42700
0,0,110,5.9,14,2/16/2006,1.133439,12713
0,0,108,6.4,30,9/28/2006,2.230957,25875
0,0,90,6.5,32,6/10/2004,3.1055,12543
25000,0,90,6.4,29,4/27/2007,1.573576,13120
14000000,0,187,6.3,15,12/9/1985,3.794133,34573
0,0,78,6.6,8,5/18/1956,0.432432,71822
4500000,0,110,7,46,9/6/2006,8.311721,13807
0,0,99,5.8,152,8/8/2006,0.316359,11211
0,0,198,7.2,25,11/14/1976,1.899992,27138
0,0,74,7.6,5,1/1/1967,0.177696,85535
0,0,85,7.3,50,9/7/1954,4.092146,2748
250000,340147,82,5.9,8,9/11/1992,0.003013,54934
0,0,78,5,1,6/25/1997,0.037099,125025
0,0,103,7.1,8,4/6/1954,0.872895,55859
0,0,109,4.5,6,1/1/1985,2.354286,27464
0,0,111,6.5,2,10/29/1973,0.950147,122291
0,0,90,4.9,4,10/8/1999,0.531492,28666
0,0,100,5.2,3,12/12/1990,0.689138,41930
0,0,95,6.2,3,3/22/1991,0.003553,75350
0,0,79,5,13,1/12/1920,0.769742,77621
0,0,80,5.7,8,6/15/1957,1.403067,43229
0,259,96,4.3,3,1/31/1992,0.904809,266525
230400,0,115,5.8,147,2/9/2007,4.59233,9815
0,15543000,91,5.4,33,5/6/1983,3.767872,12695
0,0,84,6.1,15,7/10/1969,2.500992,32575
0,0,180,8.1,26,10/19/2004,1.249407,49870
0,0,106,6.8,4,6/15/2007,0.153671,37985
0,0,183,6.8,20,3/25/1973,1.028117,42464
9000000,24538513,123,7.3,241,5/18/2007,6.766086,2359
2224000,28000000,100,6,17,9/24/2004,0.988777,442
0,0,90,7.1,6,3/31/2006,0.220449,25150
0,0,122,5.1,9,6/6/1956,1.069177,63096
0,0,112,7,4,7/13/1939,0.838302,43836
16000000,18928871,100,6.7,97,1/1/2007,16.770196,1988
25000000,94679598,104,6.5,1372,7/12/2007,9.196884,3021
9000000,46,90,6.9,508,2/9/2007,8.832907,2196
0,0,105,5.2,8,8/3/2007,1.174855,18425
0,28400000,105,5.7,23,3/18/1983,2.738,19606
110000000,383531464,128,6.4,2122,6/20/2007,14.886039,1571
35000000,69307224,91,5.3,258,7/4/2007,7.102076,2959
0,0,130,5.7,48,6/9/2007,2.291288,6022
175000000,173000000,96,5.3,1194,6/9/2007,9.156877,2698
150000000,709709780,144,6.6,4113,6/27/2007,5.587707,1858
17000000,2626800,96,4.4,134,3/9/2007,8.687797,14125
150000000,938212738,138,7.4,5633,6/28/2007,21.3643,675
85000000,186072214,115,5.8,640,7/12/2007,6.645799,3563
0,0,99,5.8,6,1/1/1964,0.341946,40618
0,0,111,6,25,1/4/1974,1.589822,26185
0,4300000,103,5.8,21,2/15/1985,6.473842,31652
0,0,93,6.7,5,1/1/1993,0.499475,30443
0,0,91,6.9,24,9/9/1985,2.301717,18763
25000000,0,139,6.4,78,12/17/2007,7.294411,13491
0,0,98,6.3,49,4/30/2006,5.511184,11404
0,382267,101,6.3,49,5/5/2006,4.782755,16083
0,0,93,6.3,33,8/1/1950,8.83625,37292
0,0,96,5.5,19,10/1/2006,3.587239,27683
0,0,108,6.6,41,1/1/2006,3.062052,13402
0,0,119,7.3,18,1/1/1958,1.306304,19968
0,240239,90,7.3,13,9/9/2006,1.170876,24582
0,0,133,7.1,419,9/14/2007,9.161581,4688
2000000,0,97,6.6,20,1/1/2007,1.798357,13337
0,0,95,6.6,20,5/9/2007,1.547591,27359
0,0,87,1.8,5,4/17/1992,0.768828,101897
0,0,107,4.1,6,10/22/1969,0.454271,54494
0,5274,80,7.4,71,10/24/1986,3.933121,10857
0,0,108,5.8,5,8/20/1930,0.578592,81847
0,0,109,6.1,8,1/11/1935,0.40855,43898
0,27953,99,6.1,7,9/9/2005,2.933613,44502
120000,0,88,5.9,24,3/3/2007,9.17962,18632
0,0,88,6.3,8,1/1/2004,2.288041,32444
6000000,0,97,5.9,10,1/10/2006,4.834354,7547
0,14334401,88,6.3,317,8/3/2007,6.117846,10074
70000000,135560026,127,7.2,1215,8/9/2007,14.784525,2270
0,0,90,6.7,22,3/1/1964,3.119101,757
0,0,93,3.8,18,7/27/2007,1.197217,15581
0,0,110,4.5,76,3/20/2006,10.069946,14219
75000000,527068851,87,6.9,2335,7/25/2007,14.302911,35
12000000,9620399,105,4,81,7/27/2007,4.961439,5857
28000000,92601050,104,6.1,336,7/25/2007,9.672317,3638
0,0,84,4.7,171,8/3/2007,7.674338,6589
12000000,0,97,6.5,228,2/22/2008,6.135652,8669
0,0,116,6,11,9/12/2006,1.904593,15934
70000000,442824138,115,7.3,2938,8/3/2007,18.173269,2503
0,0,110,5.1,63,8/3/2007,9.033651,14123
0,0,96,6.1,10,6/3/1960,1.374058,88527
0,0,84,7.5,4,1/1/2005,0.298019,155386
0,0,90,6.1,59,9/12/2006,7.37236,4516
4000000,2426851,90,6.2,82,2/9/2007,4.725299,8141
0,0,88,5.9,11,7/12/2006,0.854778,59995
0,0,96,5.8,34,10/26/2005,4.693567,14217
0,0,86,5.3,5,1/1/2005,0.517793,54546
0,0,131,7.4,350,11/1/2006,10.239074,10795
0,0,103,7,7,2/23/2007,0.845714,20163
0,0,74,5.7,10,8/18/1933,1.376116,31777
0,17393,90,6.8,10,3/30/2004,0.919556,33916
0,0,89,6.5,22,6/2/2006,1.764346,24159
0,0,106,6.5,71,12/22/1972,6.100067,1721
0,0,107,5.7,20,10/5/1984,2.275641,31601
0,0,94,5.3,14,5/17/1962,5.397223,25360
0,0,108,6.4,60,1/6/2006,2.926799,34588
0,0,104,5.9,16,4/28/1978,1.664737,40060
0,0,90,6,12,6/28/1951,1.068448,18650
20000000,121463226,113,7,2152,8/17/2007,16.205105,8363
0,0,86,6.6,8,6/17/2007,1.499028,4658
0,719968,105,5.9,76,1/21/2007,6.941735,5956
0,4778376,118,7.1,36,7/13/2007,7.960831,6535
0,0,113,6.9,24,9/2/2005,2.923859,1127
0,0,93,5.1,30,4/20/2006,2.030435,9847
0,0,112,6.5,6,12/23/1948,0.803021,23861
0,0,93,7.3,22,7/27/2005,1.903911,1393
10000000,0,175,4,1,4/3/1994,1.888149,2701
0,0,110,6,17,8/31/2005,1.316087,12455
0,0,85,6.6,38,7/8/1966,2.230793,28049
0,254190,97,7.3,4,10/22/2006,0.273694,23495
0,0,112,5.9,62,6/14/2007,7.451281,13074
0,0,105,8.3,2,5/14/2007,0.612093,17274
0,0,98,5.5,335,1/1/2005,5.079756,17350
0,0,115,6.6,46,1/31/2007,4.821828,21494
140000000,258022233,91,6.1,801,8/8/2007,9.718111,5174
0,0,99,7,11,1/1/1992,1.682201,28742
67000000,25303038,102,5,210,4/19/2007,8.920545,9703
0,0,92,7,10,6/26/2004,1.872955,22085
0,0,167,5.9,20,11/1/2006,1.963102,3542
0,0,110,6,6,10/23/1963,0.83878,43750
0,41098065,90,5,164,8/29/2007,5.325766,9750
16500000,13620075,108,6,242,9/21/2007,6.463883,10760
70000000,86658558,110,6.5,517,8/22/2007,13.842333,4349
6000000,0,91,5.7,98,4/27/2007,5.944181,14223
0,0,101,6.3,60,1/19/2007,3.563126,13068
0,0,113,6.2,8,1/1/2006,0.563891,9561
6000000,18197398,89,4.4,94,8/8/2007,5.414213,14144
80000000,15071514,99,5.7,366,8/17/2007,5.228837,4858
25000000,40452643,103,6,422,8/24/2007,12.077833,10431
0,3106835,108,7.6,15,8/24/2007,1.689926,15156
20000000,47738099,106,6.1,335,8/24/2007,6.764056,12435
11000000,0,110,5,16,5/17/2007,1.676016,14877
15000000,80253908,109,5.9,510,8/31/2007,11.607678,2082
20000000,16974459,105,6.4,303,8/31/2007,6.612175,11835
0,19776159,96,6.3,106,2/9/2007,6.653254,1845
0,0,93,5.4,11,3/19/2005,1.002443,14229
0,0,92,7.7,30,12/12/1947,2.353181,13385
0,0,105,6.3,29,11/25/1976,2.739487,6609
0,0,112,7.1,12,11/23/1967,0.688316,45211
0,0,110,7.5,20,8/28/1968,1.06013,48169
0,0,79,8.1,148,8/17/2007,5.376821,13958
0,0,103,0,0,11/20/2004,0.012693,81700
0,0,91,5.4,317,2/10/2007,10.442485,2335
0,69136,92,6.6,105,10/13/2006,5.241144,10961
0,0,70,5.1,9,7/17/1943,0.914238,22779
0,0,93,4.9,46,9/7/2007,7.985172,10071
21000000,0,112,6.2,65,5/18/2006,7.814821,4351
0,0,100,6.1,150,1/21/2007,5.491963,12994
0,0,97,5.2,11,3/21/1965,1.852079,42735
0,0,97,6.6,125,2/10/2007,6.532872,2882
0,0,80,6,1,9/19/2008,0.15538,53975
15000000,20380,93,5.7,41,1/25/2007,8.031164,13501
0,36782781,102,7.3,154,3/29/1974,5.244333,6916
0,0,90,5,3,11/12/2004,0.748956,84242
0,0,105,6.5,1109,4/6/2007,10.370384,1992
55000000,70016220,122,6.9,1210,9/6/2007,18.079094,5176
39000000,26820641,86,6.3,589,7/26/2007,7.259086,4141
0,0,96,4.9,57,8/3/2007,3.902162,13173
0,0,224,7.5,26,12/17/2002,2.241764,14348
0,0,116,5.1,12,8/17/1996,1.189465,14786
0,0,108,7.2,21,9/21/1949,2.460003,31058
0,0,112,6,35,1/1/2005,8.695263,19583
30000000,129266061,123,7.4,1075,8/29/2007,8.913338,4347
0,0,74,6.5,26,3/24/2006,2.129522,13529
0,0,80,7.3,17,9/7/2007,2.353003,13241
0,0,92,7,22,3/2/2006,2.457138,523
852510,1185783,113,7.4,158,8/24/2007,9.990406,2009
2000000,1431623,102,7.3,23,7/27/2007,1.987795,12901
15000000,0,91,4.3,27,4/25/2006,2.998537,13722
0,0,166,6.5,23,1/1/1967,4.377296,3469
70000000,69766619,122,6.4,258,9/14/2007,11.8027,4413
23000000,29541790,124,6.6,265,8/31/2007,9.604552,6973
2200000,11502151,157,7.2,98,1/26/2006,4.102052,7913
24000000,9576495,97,5.7,94,5/11/2007,11.414893,15019
0,0,91,7.1,44,12/29/1933,2.063066,77210
4000000,46474,105,6.2,79,9/20/2007,4.661689,4629
0,0,106,5.9,18,3/17/2007,6.397927,15361
0,0,101,6.6,96,9/3/2007,5.178628,5353
51500000,55112356,100,7.2,867,9/14/2007,9.897909,2252
1600000,0,73,6.4,36,9/3/2005,3.008299,14788
0,0,95,5.8,5,10/26/2000,0.82155,63607
8000000,458232,99,5.8,19,4/30/2007,2.942202,13072
0,0,122,6.5,6,1/31/2007,0.576198,30365
0,0,139,7.7,28,4/21/1979,1.753258,42170
0,0,103,7.7,80,12/11/2006,7.020628,13754
2000000,0,109,7.6,31,1/19/2007,2.367893,14284
0,0,92,6.2,9,1/21/2006,6.196999,20308
0,0,91,5.9,104,9/9/2006,5.630199,6641
0,0,105,5.4,33,7/10/2007,3.013828,15071
0,0,84,6.4,47,1/20/2007,3.518929,8414
22000000,413454,97,5.8,104,7/23/2007,10.77166,10425
0,0,120,6.2,11,11/22/2006,0.977421,24170
0,0,102,6.7,14,7/1/1955,2.839764,20942
45000000,148412065,94,6.1,1308,9/20/2007,3.009134,7737
22000000,0,87,4.9,142,9/14/2007,9.461012,13257
25000000,59192128,101,5.6,454,9/21/2007,7.456047,10030
15000000,56255142,148,7.8,3139,9/11/2007,15.423538,5915
22000000,147880543,110,6,434,9/28/2007,9.627676,13680
15000000,0,156,6.8,177,9/28/2007,6.96177,4588
0,5741608,101,5.9,53,9/28/2007,5.993691,14313
0,0,100,4.6,94,8/11/2007,13.441185,2728
0,0,94,4.8,111,10/5/2007,6.627076,2274
60000000,127766650,116,5.7,414,10/5/2007,9.149612,9038
25000000,68377859,98,6.5,363,10/26/2007,8.936547,7211
16000000,24377151,91,7.1,876,9/29/2007,6.493474,4538
21000000,54926886,117,6.5,327,5/25/2007,7.572144,2001
55000000,74237563,114,6.6,310,9/9/2007,7.608243,4517
25000000,92991835,119,6.6,508,9/28/2007,7.857078,4566
0,342835,86,6.4,154,10/12/2007,7.612498,4520
12000000,11293663,106,7.1,517,10/12/2007,8.025118,6615
30000000,75505973,113,6.2,784,10/17/2007,8.764548,4513
27500000,24748670,120,6.2,207,9/7/2007,13.482558,5125
16000000,2849142,113,6.7,90,9/26/2007,11.446274,3877
0,0,102,6.6,78,9/13/2007,4.368639,8954
19000000,34619699,113,7.2,1034,10/19/2007,6.148516,4771
15000000,0,107,4.9,45,10/19/2007,3.324966,10759
0,0,90,6.3,19,10/12/2007,1.817658,14251
0,0,88,6.1,19,9/11/2006,1.852095,14848
0,0,84,5.4,20,5/1/2006,2.219063,14930
0,0,95,5.8,49,4/7/2006,11.409916,9773
0,0,88,5.1,41,4/27/2007,5.112618,13538
0,0,101,6.5,18,9/7/2006,2.145564,18421
30000000,14711793,160,7,792,9/2/2007,10.111313,4512
0,0,86,6.5,11,10/20/1961,0.405373,84972
0,0,97,7,11,10/6/1950,1.826074,37954
0,0,91,6.4,23,10/27/1965,1.433802,39893
8000000,143451,107,6.3,26,2/19/2006,3.034823,13197
0,0,131,7,13,2/2/2007,2.449338,15048
0,0,98,6.2,13,4/26/2006,1.321251,14041
0,0,94,5.6,14,5/10/2007,1.604539,9898
0,0,103,6.9,28,2/13/2007,2.350677,1922
0,0,93,5.8,33,6/1/2007,3.305844,41044
0,0,94,5.6,7,10/11/1956,0.866993,84567
0,0,119,5.2,14,10/12/2007,1.053739,15669
7300000,0,95,7.7,461,5/23/2007,9.537501,2011
0,8159508,121,7.5,206,9/26/2007,8.00969,5708
0,0,106,6.6,121,9/9/2007,10.061477,5951
0,0,81,8.3,3,1/1/1986,0.139649,114033
0,0,98,5.7,21,2/24/2006,2.068292,13319
0,0,85,6,5,2/14/2003,0.195557,33688
0,0,131,6.5,14,6/22/2002,1.955441,20646
0,0,81,0,0,10/12/2006,0.003852,90374
0,0,104,6.5,9,9/6/2007,1.048087,18613
0,0,103,5.2,47,3/9/2007,2.719018,9911
0,0,100,5.7,8,4/22/1960,0.696824,27419
0,0,101,5.6,58,9/11/2006,4.320642,15667
20000000,0,107,5.6,56,9/14/2007,4.193073,14753
0,0,128,6.7,12,12/22/1971,5.143399,46067
0,0,90,8.5,2,12/25/1944,0.2644,50155
0,0,80,5.7,12,1/1/2006,1.270102,13066
0,0,97,4.5,6,2/11/2007,0.259428,27827
0,4947717,87,5.7,201,9/9/2006,7.434577,3603
3800000,17804565,122,6.6,68,9/27/2007,10.083019,2014
15000000,55184721,113,6.1,33,10/12/2007,2.016044,17202
10000000,139352633,93,5.9,938,10/25/2007,12.233863,663
0,0,97,5.4,64,4/30/2008,3.70379,9262
0,312751,98,6.9,19,10/5/2007,1.032566,15651
0,0,84,6.5,21,9/15/1999,2.108623,27276
0,0,60,4,3,2/10/1932,0.136451,95560
420000,0,98,7.3,52,9/12/1979,3.413463,25476
0,0,99,6.8,23,8/24/1980,2.609107,48301
0,0,91,5.7,27,3/1/2007,5.569036,29362
0,0,100,7.2,10,3/21/1941,0.682129,33931
0,0,76,6.9,8,5/12/1986,1.588153,12646
2700000,0,92,6.4,38,5/25/2006,8.907871,20605
0,0,82,6.7,12,1/1/2007,1.258634,14279
0,0,110,6.8,15,1/17/1989,1.197692,20607
0,0,142,6.3,45,5/23/2007,2.899364,2015
0,0,82,6.9,21,12/29/1949,1.588895,28007
4000000,0,115,7.8,519,10/12/2007,10.759577,7347
0,0,104,7.7,15,9/26/2006,1.120365,14421
0,1027699,93,6.5,104,1/24/2007,13.088825,5718
0,0,106,6.8,79,11/2/2007,5.038252,5126
0,0,89,5.2,37,4/6/2007,1.944796,16126
0,0,111,5.4,16,4/1/1993,1.567115,18731
0,0,88,5.9,7,1/1/2005,0.826307,37005
5000000,0,95,4.7,34,2/27/2004,2.855757,18442
0,0,92,10,1,10/19/1979,0.009192,42173
100000000,266465037,157,7.4,1527,11/2/2007,9.644542,4982
150000000,287594577,91,5.7,1208,10/28/2007,8.774374,5559
1700000,0,100,6.7,12,12/12/2004,1.147208,25755
18000000,25005257,117,6.9,359,9/26/2007,9.309967,7972
14000000,19777647,112,7.5,290,5/22/2007,11.090265,2013
25000000,171600000,122,7.7,3083,11/8/2007,15.565484,6977
0,0,101,6,14,11/6/2005,2.591725,39127
0,0,102,6.2,426,1/20/2008,4.848692,4953
1000000,18479,87,6,12,2/9/2007,1.833892,10520
0,0,92,6.6,9,11/22/2007,0.614455,26336
0,0,104,5.6,12,11/3/1947,0.462747,37368
0,0,99,7.5,91,10/25/2006,5.235633,19026
25000000,66122026,114,7.2,821,11/21/2007,8.874048,5123
0,0,85,5.6,8,11/1/1974,0.004763,16203
0,0,52,4.4,11,6/20/1935,1.228535,53827
0,0,112,6.6,27,10/5/1955,10.160986,18612
0,0,95,7.1,63,9/21/2007,3.253596,5817
0,0,87,7.7,696,6/10/2007,9.29906,13363
3,4,113,6.8,18,8/24/2006,1.486349,43987
0,0,121,6.2,21,11/27/1968,2.332425,32726
35000000,63215872,92,6,223,10/22/2007,5.80986,4515
100000000,97838349,116,5.5,211,11/3/2007,5.502098,5375
70000000,195735876,115,5.5,855,11/5/2007,9.951195,2310
0,69474661,93,6,365,11/14/2007,8.696467,2284
45000000,4607608,139,6.5,84,10/4/2007,5.20735,6639
17000000,374743,144,5.2,154,5/15/2006,6.242588,4723
0,0,78,4.3,6,4/21/2001,0.347644,29162
0,0,80,8,2,10/9/1970,0.923108,48267
0,0,239,6.9,9,11/28/2006,5.270747,16768
0,0,99,7,19,11/11/1952,1.7951,21296
0,0,99,7.6,7,8/13/1995,1.42682,24732
3000000,0,95,4.4,19,1/1/2006,3.148351,10251
0,22136,101,5.5,14,9/1/2007,7.625656,15006
0,0,98,5.3,3,9/9/2007,0.894568,24060
4000000,0,105,5.5,4,7/20/2006,0.527074,34898
0,0,120,7,22,12/19/2006,1.739765,12555
0,0,50,4.3,9,10/17/1935,1.464799,22606
190000,0,79,5.8,40,1/1/2007,2.72115,13561
0,8768,88,6.3,71,1/21/2007,3.799281,13168
4000000,7537453,159,6.6,54,6/6/2007,6.975759,20714
0,0,86,6.9,53,6/14/2007,3.420817,11148
0,0,85,7,26,2/2/1951,5.112386,46872
0,0,139,6.7,13,11/1/2007,0.90203,18312
0,0,99,6.9,9,11/29/2006,1.871922,17460
18000000,57096190,126,6.7,1438,11/21/2007,8.435642,5876
85000000,340487652,107,6.6,1512,11/20/2007,11.447798,4523
24000000,99965753,89,5.9,982,11/21/2007,13.765241,1620
13000000,0,117,7.2,30,11/27/2007,2.501209,15250
8000000,7766240,98,5.7,162,11/9/2007,9.276709,13474
9100000,37707444,170,7.2,85,11/7/2007,4.384156,8079
86000000,14373825,84,6.3,403,11/28/2007,7.076062,13483
180000000,372234864,113,5.8,1347,12/4/2007,11.481379,2268
150000000,585349010,101,6.9,4977,12/14/2007,11.379355,6479
60000000,361366633,92,5.5,1212,12/13/2007,11.805233,6477
0,0,88,7.4,191,11/27/2007,5.32979,7249
0,0,75,7.8,6,10/28/1968,0.697838,44783
10000000,0,91,5.9,74,8/31/2007,9.374829,13998
20000000,4001121,135,6.6,202,10/1/2007,9.351557,3902
